LSOACode,Violence_Total
E01004067,65
E01004067,81
E01004067,62
E01004067,0
E01004067,10
E01004067,9
E01004067,28
E01004068,13
E01004068,11
E01004068,12
E01004068,2
E01004068,4
E01004068,5
E01004069,8
E01004069,8
E01004069,6
E01004069,1
E01004069,1
E01004069,3
E01004070,6
E01004070,9
E01004070,7
E01004070,1
E01004070,0
E01004070,5
E01004071,6
E01004071,6
E01004071,19
E01004071,0
E01004071,1
E01004071,3
E01004072,0
E01004072,5
E01004072,6
E01004072,0
E01004072,0
E01004072,0
E01004073,4
E01004073,5
E01004073,2
E01004073,0
E01004073,1
E01004074,7
E01004074,10
E01004074,8
E01004074,1
E01004074,2
E01004074,0
E01004075,5
E01004075,5
E01004075,4
E01004075,0
E01004075,0
E01004075,2
E01004076,10
E01004076,15
E01004076,8
E01004076,0
E01004076,1
E01004076,1
E01004077,11
E01004077,10
E01004077,20
E01004077,1
E01004077,1
E01004077,2
E01004078,6
E01004078,8
E01004078,18
E01004078,2
E01004078,0
E01004078,5
E01004079,2
E01004079,3
E01004079,6
E01004079,0
E01004079,0
E01004079,1
E01004080,0
E01004080,4
E01004080,4
E01004080,0
E01004080,0
E01004080,0
E01004081,6
E01004081,4
E01004081,8
E01004081,0
E01004081,1
E01004081,1
E01004082,2
E01004082,1
E01004082,3
E01004082,0
E01004082,1
E01004083,25
E01004083,13
E01004083,24
E01004083,0
E01004083,0
E01004083,0
E01004083,5
E01004084,3
E01004084,1
E01004084,4
E01004084,0
E01004084,0
E01004084,0
E01004085,3
E01004085,0
E01004085,4
E01004085,0
E01004085,1
E01004085,1
E01004086,9
E01004086,16
E01004086,8
E01004086,0
E01004086,3
E01004086,8
E01004087,1
E01004087,2
E01004087,2
E01004087,0
E01004087,1
E01004087,1
E01004088,27
E01004088,11
E01004088,24
E01004088,2
E01004088,8
E01004088,10
E01004089,10
E01004089,9
E01004089,18
E01004089,0
E01004089,0
E01004089,1
E01004089,2
E01004090,5
E01004090,11
E01004090,11
E01004090,0
E01004090,0
E01004090,1
E01004090,2
E01004091,0
E01004091,1
E01004091,4
E01004091,1
E01004092,1
E01004092,6
E01004092,4
E01004092,0
E01004092,0
E01004092,0
E01004093,3
E01004093,1
E01004093,0
E01004093,0
E01004093,1
E01004093,1
E01004094,5
E01004094,3
E01004094,8
E01004094,0
E01004094,0
E01004094,1
E01004095,2
E01004095,2
E01004095,3
E01004095,0
E01004095,4
E01004096,4
E01004096,7
E01004096,8
E01004096,0
E01004096,0
E01004096,2
E01004097,3
E01004097,2
E01004097,2
E01004097,0
E01004097,1
E01004097,1
E01004098,4
E01004098,1
E01004098,7
E01004098,0
E01004098,0
E01004098,4
E01004099,5
E01004099,14
E01004099,15
E01004099,1
E01004099,1
E01004099,4
E01004100,4
E01004100,10
E01004100,11
E01004100,2
E01004100,1
E01004100,2
E01004101,5
E01004101,3
E01004101,2
E01004101,0
E01004101,0
E01004101,0
E01004102,4
E01004102,13
E01004102,7
E01004102,0
E01004102,3
E01004102,1
E01004103,7
E01004103,8
E01004103,7
E01004103,0
E01004103,1
E01004103,1
E01004104,3
E01004104,4
E01004104,6
E01004104,0
E01004104,1
E01004104,1
E01004105,4
E01004105,1
E01004105,7
E01004105,3
E01004105,1
E01004106,3
E01004106,2
E01004106,1
E01004106,0
E01004106,0
E01004106,0
E01004107,2
E01004107,7
E01004107,2
E01004107,2
E01004107,0
E01004108,10
E01004108,11
E01004108,10
E01004108,3
E01004108,0
E01004108,1
E01004109,4
E01004109,3
E01004109,11
E01004109,0
E01004109,0
E01004110,8
E01004110,7
E01004110,17
E01004110,0
E01004110,0
E01004110,0
E01004110,0
E01004111,5
E01004111,6
E01004111,5
E01004111,0
E01004111,0
E01004111,3
E01004112,2
E01004112,3
E01004112,9
E01004112,0
E01004112,0
E01004112,1
E01004114,2
E01004114,6
E01004114,4
E01004114,0
E01004114,2
E01004115,6
E01004115,3
E01004115,10
E01004115,2
E01004115,0
E01004115,1
E01004116,3
E01004116,1
E01004116,6
E01004116,0
E01004116,0
E01004117,0
E01004117,2
E01004117,6
E01004117,1
E01004117,1
E01004118,9
E01004118,14
E01004118,13
E01004118,1
E01004118,1
E01004118,2
E01004119,11
E01004119,13
E01004119,11
E01004119,0
E01004119,1
E01004119,2
E01004120,0
E01004120,5
E01004120,0
E01004120,0
E01004120,0
E01004120,0
E01004121,8
E01004121,9
E01004121,15
E01004121,1
E01004121,1
E01004121,4
E01004122,2
E01004122,2
E01004122,2
E01004122,0
E01004122,3
E01004123,25
E01004123,32
E01004123,37
E01004123,2
E01004123,2
E01004123,7
E01004124,6
E01004124,11
E01004124,12
E01004124,1
E01004124,1
E01004124,1
E01004125,3
E01004125,8
E01004125,12
E01004125,0
E01004125,0
E01004125,3
E01004125,1
E01004126,4
E01004126,9
E01004126,12
E01004126,0
E01004126,2
E01004126,2
E01004127,13
E01004127,9
E01004127,18
E01004127,1
E01004127,3
E01004127,2
E01004128,16
E01004128,14
E01004128,22
E01004128,1
E01004128,4
E01004128,4
E01004129,15
E01004129,12
E01004129,17
E01004129,2
E01004129,1
E01004129,3
E01004130,10
E01004130,16
E01004130,22
E01004130,1
E01004130,3
E01004130,3
E01004131,4
E01004131,4
E01004131,7
E01004131,0
E01004131,1
E01004131,0
E01004132,3
E01004132,4
E01004132,13
E01004132,0
E01004132,0
E01004133,1
E01004133,2
E01004133,8
E01004133,1
E01004133,0
E01004133,2
E01004134,6
E01004134,6
E01004134,9
E01004134,0
E01004134,1
E01004134,0
E01004135,4
E01004135,5
E01004135,6
E01004135,0
E01004135,1
E01004135,2
E01004136,1
E01004136,2
E01004136,7
E01004136,0
E01004136,0
E01004136,0
E01004137,9
E01004137,17
E01004137,22
E01004137,0
E01004137,1
E01004137,1
E01004137,3
E01004138,11
E01004138,7
E01004138,21
E01004138,2
E01004138,1
E01004138,3
E01004139,8
E01004139,2
E01004139,4
E01004139,0
E01004139,0
E01004139,1
E01004140,16
E01004140,20
E01004140,13
E01004140,0
E01004140,2
E01004140,5
E01004141,10
E01004141,7
E01004141,8
E01004141,0
E01004141,0
E01004141,0
E01004141,2
E01004142,98
E01004142,101
E01004142,124
E01004142,0
E01004142,7
E01004142,17
E01004142,57
E01004143,8
E01004143,5
E01004143,2
E01004143,1
E01004143,2
E01004143,2
E01004144,8
E01004144,9
E01004144,10
E01004144,0
E01004144,0
E01004144,0
E01004145,8
E01004145,5
E01004145,14
E01004145,0
E01004145,2
E01004145,3
E01004146,7
E01004146,12
E01004146,13
E01004146,0
E01004146,1
E01004146,2
E01004147,7
E01004147,4
E01004147,4
E01004147,2
E01004147,1
E01004147,0
E01004148,11
E01004148,12
E01004148,9
E01004148,0
E01004148,2
E01004148,2
E01004149,6
E01004149,5
E01004149,13
E01004149,0
E01004149,1
E01004149,0
E01004150,12
E01004150,10
E01004150,10
E01004150,1
E01004150,1
E01004150,3
E01004151,11
E01004151,10
E01004151,6
E01004151,1
E01004151,1
E01004151,4
E01004152,11
E01004152,12
E01004152,18
E01004152,2
E01004152,2
E01004152,1
E01004153,5
E01004153,6
E01004153,7
E01004153,0
E01004153,0
E01004153,3
E01004153,2
E01004154,5
E01004154,7
E01004154,1
E01004154,1
E01004154,0
E01004154,1
E01004155,8
E01004155,1
E01004155,6
E01004155,0
E01004155,0
E01004155,0
E01004156,11
E01004156,7
E01004156,8
E01004156,0
E01004156,2
E01004156,4
E01004157,2
E01004157,1
E01004157,4
E01004157,0
E01004157,0
E01004157,0
E01004158,3
E01004158,0
E01004158,5
E01004158,0
E01004158,0
E01004158,0
E01004158,2
E01004159,7
E01004159,8
E01004159,6
E01004159,0
E01004159,0
E01004159,1
E01004160,4
E01004160,2
E01004160,7
E01004160,0
E01004160,1
E01004160,0
E01004161,7
E01004161,2
E01004161,11
E01004161,1
E01004161,0
E01004161,1
E01004162,4
E01004162,5
E01004162,6
E01004162,0
E01004162,1
E01004163,9
E01004163,9
E01004163,12
E01004163,1
E01004163,1
E01004163,3
E01004164,3
E01004164,7
E01004164,7
E01004164,1
E01004164,0
E01004164,2
E01004165,8
E01004165,13
E01004165,18
E01004165,1
E01004165,1
E01004165,2
E01004166,2
E01004166,6
E01004166,10
E01004166,0
E01004166,0
E01004166,2
E01004167,10
E01004167,15
E01004167,18
E01004167,0
E01004167,3
E01004167,2
E01004168,7
E01004168,1
E01004168,4
E01004168,0
E01004168,1
E01004168,2
E01004169,5
E01004169,1
E01004169,10
E01004169,0
E01004169,2
E01004169,3
E01004170,4
E01004170,13
E01004170,10
E01004170,0
E01004170,1
E01004170,6
E01004171,3
E01004171,4
E01004171,5
E01004171,0
E01004171,0
E01004171,0
E01004172,10
E01004172,8
E01004172,14
E01004172,1
E01004172,1
E01004172,4
E01004173,3
E01004173,5
E01004173,5
E01004173,2
E01004173,1
E01004173,0
E01004174,7
E01004174,2
E01004174,13
E01004174,0
E01004174,1
E01004174,1
E01004175,3
E01004175,2
E01004175,4
E01004175,0
E01004175,2
E01004175,1
E01004176,8
E01004176,6
E01004176,11
E01004176,0
E01004176,0
E01004176,1
E01004176,2
E01004177,9
E01004177,11
E01004177,16
E01004177,0
E01004177,2
E01004177,1
E01004178,19
E01004178,34
E01004178,30
E01004178,2
E01004178,2
E01004178,8
E01004179,4
E01004179,4
E01004179,3
E01004179,1
E01004179,2
E01004180,2
E01004180,5
E01004180,3
E01004180,0
E01004180,0
E01004180,2
E01004181,2
E01004181,7
E01004181,10
E01004181,0
E01004181,0
E01004181,2
E01004182,7
E01004182,10
E01004182,17
E01004182,0
E01004182,0
E01004182,3
E01004183,16
E01004183,10
E01004183,15
E01004183,0
E01004183,3
E01004183,0
E01004183,1
E01004184,6
E01004184,10
E01004184,10
E01004184,0
E01004184,1
E01004184,1
E01004185,23
E01004185,17
E01004185,17
E01004185,0
E01004185,1
E01004185,8
E01004186,11
E01004186,6
E01004186,5
E01004186,2
E01004186,0
E01004187,11
E01004187,10
E01004187,13
E01004187,0
E01004187,0
E01004187,1
E01004188,9
E01004188,10
E01004188,23
E01004188,1
E01004188,2
E01004188,6
E01004189,10
E01004189,4
E01004189,14
E01004189,0
E01004189,0
E01004189,6
E01004190,3
E01004190,4
E01004190,4
E01004190,0
E01004190,3
E01004191,5
E01004191,9
E01004191,8
E01004191,1
E01004191,2
E01004191,6
E01004192,10
E01004192,7
E01004192,18
E01004192,0
E01004192,0
E01004192,2
E01004193,16
E01004193,18
E01004193,26
E01004193,8
E01004193,3
E01004194,8
E01004194,7
E01004194,10
E01004194,0
E01004194,0
E01004194,2
E01004195,11
E01004195,4
E01004195,21
E01004195,0
E01004195,1
E01004195,4
E01004196,1
E01004196,3
E01004196,8
E01004196,1
E01004196,0
E01004197,25
E01004197,47
E01004197,49
E01004197,1
E01004197,4
E01004197,19
E01004198,12
E01004198,15
E01004198,23
E01004198,1
E01004198,0
E01004198,3
E01004198,4
E01004199,10
E01004199,18
E01004199,14
E01004199,2
E01004199,3
E01004199,6
E01004200,8
E01004200,7
E01004200,11
E01004200,0
E01004200,2
E01004200,3
E01004201,5
E01004201,4
E01004201,20
E01004201,1
E01004201,0
E01004201,4
E01004202,15
E01004202,14
E01004202,25
E01004202,1
E01004202,4
E01004202,5
E01004203,24
E01004203,48
E01004203,48
E01004203,1
E01004203,5
E01004203,3
E01004203,18
E01004204,6
E01004204,9
E01004204,14
E01004204,1
E01004204,2
E01004204,2
E01004204,8
E01004205,8
E01004205,17
E01004205,34
E01004205,0
E01004205,4
E01004205,2
E01004205,10
E01004206,8
E01004206,15
E01004206,19
E01004206,2
E01004206,1
E01004206,5
E01004207,6
E01004207,13
E01004207,25
E01004207,0
E01004207,1
E01004207,0
E01004207,3
E01004208,36
E01004208,54
E01004208,66
E01004208,8
E01004208,7
E01004208,9
E01004209,10
E01004209,10
E01004209,19
E01004209,1
E01004209,4
E01004209,5
E01004211,24
E01004211,40
E01004211,43
E01004211,5
E01004211,3
E01004211,13
E01004212,17
E01004212,15
E01004212,21
E01004212,4
E01004212,2
E01004212,6
E01004214,12
E01004214,9
E01004214,12
E01004214,0
E01004214,6
E01004214,3
E01004215,17
E01004215,26
E01004215,52
E01004215,1
E01004215,1
E01004215,12
E01004216,1
E01004216,2
E01004216,15
E01004216,2
E01004216,1
E01004217,16
E01004217,26
E01004217,20
E01004217,0
E01004217,2
E01004217,1
E01004218,20
E01004218,9
E01004218,16
E01004218,1
E01004218,0
E01004218,5
E01004219,18
E01004219,16
E01004219,41
E01004219,4
E01004219,5
E01004219,6
E01004221,10
E01004221,8
E01004221,25
E01004221,0
E01004221,1
E01004221,2
E01004222,19
E01004222,34
E01004222,30
E01004222,3
E01004222,9
E01004222,8
E01004223,10
E01004223,6
E01004223,22
E01004223,2
E01004223,0
E01004223,6
E01004224,19
E01004224,20
E01004224,33
E01004224,0
E01004224,0
E01004224,3
E01004224,6
E01004225,18
E01004225,8
E01004225,22
E01004225,0
E01004225,2
E01004225,3
E01004225,1
E01004226,16
E01004226,26
E01004226,37
E01004226,3
E01004226,7
E01004226,7
E01004228,15
E01004228,11
E01004228,37
E01004228,1
E01004228,4
E01004228,4
E01004229,11
E01004229,15
E01004229,15
E01004229,2
E01004229,1
E01004229,2
E01004230,8
E01004230,18
E01004230,25
E01004230,0
E01004230,0
E01004230,1
E01004230,6
E01004231,14
E01004231,22
E01004231,31
E01004231,2
E01004231,1
E01004231,7
E01004232,23
E01004232,25
E01004232,37
E01004232,1
E01004232,4
E01004232,10
E01004233,7
E01004233,6
E01004233,20
E01004233,0
E01004233,1
E01004233,1
E01004233,4
E01004234,23
E01004234,16
E01004234,18
E01004234,12
E01004234,1
E01004234,9
E01004235,4
E01004235,7
E01004235,12
E01004235,0
E01004235,4
E01004235,1
E01004236,10
E01004236,7
E01004236,18
E01004236,0
E01004236,3
E01004236,1
E01004236,4
E01004237,11
E01004237,19
E01004237,15
E01004237,2
E01004237,2
E01004237,7
E01004238,35
E01004238,48
E01004238,53
E01004238,0
E01004238,3
E01004238,7
E01004238,18
E01004239,8
E01004239,14
E01004239,22
E01004239,0
E01004239,0
E01004239,2
E01004239,5
E01004240,7
E01004240,5
E01004240,26
E01004240,1
E01004240,0
E01004240,2
E01004241,11
E01004241,8
E01004241,19
E01004241,1
E01004241,2
E01004241,7
E01004242,23
E01004242,33
E01004242,50
E01004242,0
E01004242,1
E01004242,3
E01004242,13
E01004243,8
E01004243,7
E01004243,12
E01004243,2
E01004243,1
E01004243,3
E01004244,19
E01004244,25
E01004244,43
E01004244,1
E01004244,2
E01004244,6
E01004245,6
E01004245,18
E01004245,25
E01004245,0
E01004245,1
E01004245,2
E01004245,10
E01004246,22
E01004246,33
E01004246,29
E01004246,5
E01004246,3
E01004246,7
E01004247,20
E01004247,40
E01004247,49
E01004247,1
E01004247,4
E01004247,1
E01004247,8
E01004248,18
E01004248,11
E01004248,24
E01004248,2
E01004248,5
E01004248,8
E01004249,14
E01004249,19
E01004249,22
E01004249,1
E01004249,2
E01004249,7
E01004249,7
E01004250,24
E01004250,24
E01004250,33
E01004250,2
E01004250,6
E01004250,9
E01004251,10
E01004251,15
E01004251,22
E01004251,4
E01004251,2
E01004251,4
E01004252,31
E01004252,33
E01004252,56
E01004252,0
E01004252,2
E01004252,7
E01004252,10
E01004253,12
E01004253,18
E01004253,29
E01004253,2
E01004253,0
E01004253,7
E01004254,10
E01004254,23
E01004254,35
E01004254,6
E01004254,2
E01004254,12
E01004255,15
E01004255,22
E01004255,24
E01004255,0
E01004255,4
E01004255,6
E01004256,16
E01004256,13
E01004256,27
E01004256,1
E01004256,1
E01004256,5
E01004257,18
E01004257,10
E01004257,24
E01004257,0
E01004257,7
E01004257,9
E01004258,3
E01004258,7
E01004258,9
E01004258,0
E01004258,0
E01004258,1
E01004259,21
E01004259,20
E01004259,38
E01004259,2
E01004259,17
E01004259,13
E01004260,6
E01004260,10
E01004260,13
E01004260,3
E01004260,3
E01004260,3
E01004261,15
E01004261,22
E01004261,15
E01004261,2
E01004261,4
E01004261,8
E01004262,43
E01004262,94
E01004262,53
E01004262,0
E01004262,2
E01004262,4
E01004262,14
E01004263,3
E01004263,5
E01004263,11
E01004263,1
E01004263,4
E01004263,9
E01004264,8
E01004264,5
E01004264,21
E01004264,0
E01004264,0
E01004264,1
E01004264,3
E01004266,9
E01004266,6
E01004266,15
E01004266,0
E01004266,0
E01004266,2
E01004266,2
E01004267,17
E01004267,35
E01004267,36
E01004267,1
E01004267,6
E01004267,7
E01004268,6
E01004268,12
E01004268,17
E01004268,0
E01004268,1
E01004268,4
E01004269,19
E01004269,36
E01004269,29
E01004269,0
E01004269,3
E01004269,3
E01004269,14
E01004270,18
E01004270,23
E01004270,27
E01004270,1
E01004270,6
E01004270,17
E01004271,4
E01004271,9
E01004271,19
E01004271,0
E01004271,2
E01004271,5
E01004272,13
E01004272,30
E01004272,24
E01004272,3
E01004272,3
E01004272,8
E01004273,20
E01004273,19
E01004273,33
E01004273,0
E01004273,4
E01004273,6
E01004274,11
E01004274,10
E01004274,18
E01004274,0
E01004274,4
E01004274,4
E01004275,7
E01004275,9
E01004275,14
E01004275,0
E01004275,2
E01004275,5
E01004276,2
E01004276,3
E01004276,8
E01004276,1
E01004276,0
E01004277,14
E01004277,25
E01004277,48
E01004277,4
E01004277,3
E01004277,9
E01004280,10
E01004280,11
E01004280,28
E01004280,2
E01004280,5
E01004280,2
E01004281,8
E01004281,5
E01004281,9
E01004281,0
E01004281,1
E01004281,3
E01004283,16
E01004283,13
E01004283,27
E01004283,0
E01004283,1
E01004283,2
E01004284,25
E01004284,25
E01004284,35
E01004284,0
E01004284,0
E01004284,2
E01004284,7
E01004285,11
E01004285,13
E01004285,18
E01004285,1
E01004285,3
E01004285,3
E01004286,22
E01004286,23
E01004286,25
E01004286,1
E01004286,4
E01004286,9
E01004287,12
E01004287,16
E01004287,15
E01004287,0
E01004287,2
E01004287,6
E01004288,14
E01004288,8
E01004288,17
E01004288,1
E01004288,1
E01004288,9
E01004289,7
E01004289,16
E01004289,20
E01004289,0
E01004289,1
E01004289,9
E01004290,13
E01004290,19
E01004290,22
E01004290,2
E01004290,4
E01004290,7
E01004291,6
E01004291,5
E01004291,6
E01004291,0
E01004291,0
E01004291,1
E01004292,3
E01004292,3
E01004292,8
E01004292,0
E01004292,0
E01004292,0
E01004293,16
E01004293,21
E01004293,24
E01004293,0
E01004293,2
E01004293,6
E01004294,10
E01004294,21
E01004294,18
E01004294,2
E01004294,2
E01004294,2
E01004295,8
E01004295,7
E01004295,16
E01004295,2
E01004295,2
E01004295,3
E01004296,9
E01004296,13
E01004296,21
E01004296,1
E01004296,2
E01004296,3
E01004297,0
E01004297,2
E01004297,9
E01004297,0
E01004297,0
E01004297,2
E01004298,13
E01004298,25
E01004298,25
E01004298,0
E01004298,0
E01004298,1
E01004298,5
E01004300,10
E01004300,13
E01004300,21
E01004300,1
E01004300,1
E01004300,0
E01004301,8
E01004301,13
E01004301,22
E01004301,1
E01004301,0
E01004301,10
E01004302,18
E01004302,16
E01004302,19
E01004302,5
E01004302,3
E01004302,11
E01004303,19
E01004303,37
E01004303,22
E01004303,0
E01004303,2
E01004303,5
E01004303,4
E01004304,15
E01004304,30
E01004304,42
E01004304,0
E01004304,2
E01004304,7
E01004304,8
E01004305,15
E01004305,19
E01004305,18
E01004305,0
E01004305,3
E01004305,3
E01004306,14
E01004306,29
E01004306,32
E01004306,0
E01004306,2
E01004306,3
E01004306,16
E01004307,36
E01004307,43
E01004307,35
E01004307,1
E01004307,4
E01004307,20
E01004308,10
E01004308,12
E01004308,18
E01004308,0
E01004308,5
E01004308,1
E01004308,5
E01004309,37
E01004309,94
E01004309,91
E01004309,0
E01004309,5
E01004309,3
E01004309,14
E01004310,18
E01004310,16
E01004310,28
E01004310,1
E01004310,1
E01004310,8
E01004311,10
E01004311,18
E01004311,12
E01004311,0
E01004311,1
E01004311,1
E01004311,9
E01004312,17
E01004312,19
E01004312,20
E01004312,0
E01004312,2
E01004312,1
E01004312,7
E01004313,19
E01004313,20
E01004313,26
E01004313,2
E01004313,4
E01004313,11
E01004314,2
E01004314,10
E01004314,14
E01004314,0
E01004314,1
E01004314,0
E01004314,3
E01004315,10
E01004315,22
E01004315,21
E01004315,0
E01004315,1
E01004315,2
E01004315,11
E01004316,12
E01004316,10
E01004316,15
E01004316,2
E01004316,3
E01004316,6
E01004317,37
E01004317,69
E01004317,80
E01004317,0
E01004317,1
E01004317,9
E01004317,26
E01004318,13
E01004318,23
E01004318,26
E01004318,0
E01004318,3
E01004318,10
E01004319,13
E01004319,9
E01004319,17
E01004319,0
E01004319,2
E01004319,8
E01004321,15
E01004321,41
E01004321,42
E01004321,6
E01004321,1
E01004321,8
E01004322,20
E01004322,49
E01004322,48
E01004322,1
E01004322,4
E01004322,4
E01004323,13
E01004323,13
E01004323,22
E01004323,0
E01004323,3
E01004323,1
E01004323,8
E01004324,5
E01004324,6
E01004324,17
E01004324,0
E01004324,0
E01004324,2
E01004324,6
E01004325,19
E01004325,36
E01004325,49
E01004325,0
E01004325,2
E01004325,1
E01004325,13
E01004326,29
E01004326,29
E01004326,37
E01004326,1
E01004326,4
E01004326,10
E01004327,3
E01004327,6
E01004327,7
E01004327,2
E01004327,0
E01004327,4
E01004328,11
E01004328,9
E01004328,9
E01004328,0
E01004328,0
E01004328,2
E01004328,2
E01004329,14
E01004329,8
E01004329,14
E01004329,0
E01004329,4
E01004329,3
E01004330,9
E01004330,9
E01004330,11
E01004330,0
E01004330,1
E01004330,2
E01004331,6
E01004331,9
E01004331,13
E01004331,0
E01004331,4
E01004331,8
E01004332,8
E01004332,12
E01004332,15
E01004332,1
E01004332,4
E01004332,3
E01004333,7
E01004333,11
E01004333,14
E01004333,0
E01004333,1
E01004333,8
E01004333,5
E01004334,11
E01004334,17
E01004334,7
E01004334,0
E01004334,2
E01004334,3
E01004335,16
E01004335,22
E01004335,24
E01004335,0
E01004335,1
E01004335,7
E01004336,15
E01004336,21
E01004336,26
E01004336,0
E01004336,5
E01004336,6
E01004337,13
E01004337,9
E01004337,23
E01004337,0
E01004337,1
E01004337,2
E01004337,3
E01004338,10
E01004338,5
E01004338,7
E01004338,1
E01004338,2
E01004338,4
E01004339,6
E01004339,11
E01004339,10
E01004339,0
E01004339,2
E01004339,3
E01004340,8
E01004340,20
E01004340,28
E01004340,3
E01004340,3
E01004340,3
E01004341,16
E01004341,31
E01004341,25
E01004341,4
E01004341,5
E01004341,11
E01004342,19
E01004342,20
E01004342,24
E01004342,1
E01004342,7
E01004342,12
E01004343,13
E01004343,9
E01004343,11
E01004343,0
E01004343,2
E01004343,4
E01004344,20
E01004344,13
E01004344,28
E01004344,2
E01004344,8
E01004344,5
E01004345,1
E01004345,7
E01004345,12
E01004345,0
E01004345,2
E01004345,2
E01004346,6
E01004346,13
E01004346,16
E01004346,1
E01004346,0
E01004346,4
E01004347,7
E01004347,14
E01004347,20
E01004347,1
E01004347,2
E01004347,6
E01004348,28
E01004348,28
E01004348,32
E01004348,1
E01004348,3
E01004348,8
E01004349,9
E01004349,7
E01004349,11
E01004349,0
E01004349,2
E01004349,2
E01004350,7
E01004350,10
